x,y,Frequency
45.56975,-73.548029,1
45.569734,-73.547979,1
49.636029,-114.502153,1
45.583526,-73.531343,1
45.584223,-73.531245,1
45.584325,-73.532658,1
53.487613,-113.48561,1
45.54286,-73.538154,1
45.54278,-73.537941,1
45.60699,-73.53055,1
45.606984,-73.530554,1
45.607846,-73.530586,1
45.607151,-73.531002,1
45.606593,-73.531336,1
45.606986,-73.531092,1
45.607573,-73.529657,1
45.606628,-73.530204,1
45.608036,-73.531585,1
45.606743,-73.532387,1
44.277143,-79.311521,1
,0,1
43.648033,-79.383653,1
43.168459,-79.206154,1
46.070463,-73.661027,1
46.484382,-81.007217,1
43.730783,-79.275144,1
42.905747,-79.615858,1
45.48762,-73.566081,1
45.48987,-73.568126,1
45.475783,-73.590676,1
45.085763,-79.305379,1
,0,1
51.079332,-115.332576,1
45.477893,-73.568985,1
55.167969,-118.800894,1
,0,1
,0,1
,0,1
45.260357,-75.920641,1
53.540752,-113.325098,1
56.168908,-118.084416,1
45.475422,-73.615408,1
52.470886,-113.732693,1
,0,1
62.472519,-114.341696,1
,0,1
51.037881,-114.137036,1
44.114711,-79.56571,1
45.475489,-73.561132,1
,0,1
,0,1
46.797914,-71.344406,1
45.490396,-73.572491,1
45.490524,-73.571888,1
45.490555,-73.571899,1
45.489031,-73.57444,1
45.489804,-73.573445,1
45.489608,-73.572791,1
45.490453,-73.573757,1
45.490472,-73.573795,1
45.49126,-73.572745,1
45.49084,-73.573132,1
46.313561,-79.466857,1
44.394505,-79.685968,1
45.460773,-73.596697,1
44.153792,-79.869572,1
43.691177,-79.658343,1
45.481027,-73.579754,1
45.480675,-73.581909,1
45.48127,-73.580777,1
,0,1
45.506018,-73.561086,1
45.479523,-73.566808,1
45.478851,-73.553042,1
45.477003,-73.568934,1
45.478044,-73.566784,1
45.480509,-73.562963,1
45.483893,-73.559309,1
45.477252,-73.570093,1
45.477833,-73.570597,1
50.453055,-104.582128,1
43.591747,-79.640507,1
50.943122,-114.061257,1
45.45641,-73.597916,1
,0,1
43.730621,-79.428916,1
43.704091,-79.351318,1
53.434588,-113.441349,1
45.038612,-74.689937,1
52.283583,-113.80416,1
45.476323,-75.702031,1
49.390963,-105.633363,1
43.992475,-78.907131,1
43.786219,-79.188598,1
49.677596,-112.881316,1
49.894063,-97.151079,1
45.508675,-73.580217,1
46.190935,-59.981754,1
43.484515,-80.50722,1
46.471034,-80.980912,1
43.658052,-79.37854,1
62.468117,-114.347334,1
44.637065,-63.589393,1
60.683613,-135.07829,1
50.461704,-104.612263,1
53.530149,-113.511903,1
49.279184,-122.906251,1
45.36675,-71.840806,1
49.837247,-124.529249,1
49.495102,-117.326306,1
44.172828,-77.386645,1
49.845079,-99.934703,1
44.223359,-76.646329,1
42.306898,-83.064106,1
43.013167,-81.194873,1
43.971464,-79.24706,1
49.029016,-122.284054,1
49.939259,-119.397818,1
48.42104,-89.27353,1
45.95063,-66.645345,1
47.571643,-52.722832,1
49.163406,-123.935473,1
50.699047,-121.931389,1
49.078067,-117.800363,1
43.769705,-80.067079,1
45.554925,-77.422317,1
45.615878,-62.010382,1
48.449077,-123.322384,1
43.531043,-80.230338,1
49.281837,-123.102232,1
43.257976,-79.919163,1
45.291199,-66.050953,1
44.623506,-63.505555,1
52.11017,-106.665146,1
50.667759,-120.364186,1
43.127508,-79.243046,1
51.412024,-57.203117,1
69.117671,-105.052665,1
49.188872,-117.278413,1
45.48113,-73.584416,1
,0,1
,0,1
50.573687,-113.84776,1
45.415447,-75.688212,1
45.488648,-73.576541,1
45.488689,-73.575259,1
45.489125,-73.575132,1
45.537192,-73.548432,1
53.899471,-110.904059,1
45.478328,-73.550625,1
44.290763,-78.294314,1
53.512496,-113.561292,1
45.351077,-75.349192,1
46.470671,-81.034858,1
,0,1
,0,1
,0,1
45.277106,-75.268122,1
48.477372,-81.329575,1
45.557918,-73.544752,1
45.608975,-73.518874,1
45.608522,-73.519527,1
45.538034,-73.54303,1
49.80067,-112.127396,1
,0,1
53.475074,-113.373531,1
45.481871,-73.562359,1
45.481845,-73.562315,1
45.475698,-73.564314,1
45.475212,-73.563461,1
45.836705,-66.470463,1
45.477947,-73.578281,1
45.471907,-73.58495,1
45.475053,-73.590897,1
45.476019,-73.591117,1
45.478043,-73.577236,1
45.47653,-73.591276,1
45.478608,-73.580628,1
51.047177,-114.056976,1
,0,1
45.479932,-73.560223,1
45.479199,-73.551485,1
45.479237,-73.560553,1
45.476487,-73.562955,1
45.478256,-73.56018,1
45.476977,-73.563502,1
45.570635,-73.534858,1
53.496899,-113.621673,1
45.484566,-73.575868,1
45.485031,-73.575817,1
45.485951,-73.574288,1
45.487699,-73.571973,1
45.488369,-73.575104,1
45.48471,-73.574957,1
45.478565,-73.556188,1
45.461311,-73.58951,1
,0,1
43.783227,-79.702145,1
45.48297,-73.577805,1
45.411682,-75.697087,1
50.912755,-114.060682,1
53.436917,-113.438707,1
56.671032,-111.326438,1
,0,1
,0,1
45.644635,-72.98985,1
43.758018,-79.354332,1
48.366974,-89.417455,1
,0,1
52.797364,-110.760947,1
48.473129,-81.369745,1
46.516621,-80.98448,1
49.833079,-99.964713,1
49.834586,-99.934804,1
45.482491,-73.577335,1
45.570372,-73.457597,1
45.488944,-73.576564,1
45.487763,-73.575237,1
45.485716,-73.579105,1
45.487761,-73.576453,1
45.447711,-73.591932,1
45.44749,-73.591852,1
45.443211,-73.594793,1
45.442355,-73.595749,1
45.44823,-73.591069,1
45.44689,-73.592644,1
,0,1
51.049117,-114.07547,1
44.007071,-77.14163,1
45.477548,-73.579197,1
45.477557,-73.589484,1
45.475183,-73.584267,1
45.477515,-73.588162,1
45.469007,-73.592308,1
45.477133,-73.589836,1
45.474751,-73.585195,1
45.478107,-73.562524,1
46.215362,-63.090434,1
45.822646,-77.121374,1
44.487399,-80.214386,1
43.617837,-79.682238,1
51.178474,-115.569309,1
43.671233,-79.401336,1
43.798574,-79.789596,1
48.476879,-81.319293,1
50.568148,-111.878333,1
43.662967,-79.397942,1
,0,1
46.272482,-63.164346,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
44.79013,-63.701881,1
,0,1
,0,1
,0,1
,0,1
46.923822,-65.823223,1
,0,1
,0,1
,0,1
45.903109,-66.831489,1
46.417889,-66.5215,1
46.519884,-63.880634,1
,0,1
,0,1
44.78585,-63.696024,1
45.922847,-66.638855,1
,0,1
46.194621,-59.966204,1
,0,1
45.871093,-65.82734,1
45.408924,-65.979201,1
,0,1
47.432369,-68.383038,1
,0,1
,0,1
,0,1
45.978763,-60.856056,1
46.247085,-63.127216,1
,0,1
,0,1
45.871093,-65.82734,1
,0,1
47.189907,-67.91176,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
46.519884,-63.880634,1
47.288024,-68.632318,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
47.040043,-65.443617,1
,0,1
47.439586,-68.367835,1
,0,1
47.783262,-65.361798,1
45.978763,-60.856056,1
,0,1
44.725199,-63.667093,1
45.978085,-66.652789,1
46.194856,-59.959401,1
,0,1
,0,1
47.029004,-64.962775,1
,0,1
44.725199,-63.667093,1
,0,1
45.461247,-73.596883,1
45.461556,-73.596604,1
45.461548,-73.59641,1
45.480212,-73.581377,1
45.480684,-73.58199,1
45.572668,-73.410813,1
,0,1
52.311077,-113.807067,1
51.039386,-114.200628,1
55.210852,-118.803308,1
,0,1
,0,1
49.212126,-124.017032,1
51.061724,-114.147671,1
46.330442,-79.457324,1
,0,1
45.539403,-73.691869,1
,0,1
49.840491,-99.938568,1
44.164409,-77.386552,1
50.031065,-110.696353,1
52.269243,-113.813166,1
50.635336,-99.968343,1
43.221796,-79.880169,1
,0,1
43.652249,-79.379248,1
43.209664,-79.969891,1
46.371696,-79.941673,1
49.893224,-97.169641,1
,0,1
43.408684,-80.315962,1
,0,1
,0,1
58.188386,-116.412822,1
45.476757,-73.560406,1
45.475161,-73.565202,1
45.47787,-73.56576,1
45.478491,-73.561703,1
45.480848,-73.563832,1
45.476218,-73.560955,1
45.47865,-73.567643,1
45.479563,-73.566017,1
,0,1
,0,1
,0,1
48.283096,-65.200919,1
,0,1
47.543112,-52.732698,1
46.033557,-66.919093,1
49.280662,-123.123145,1
49.937949,-97.182595,1
48.475823,-81.296451,1
,0,1
,0,1
43.704851,-79.362019,1
49.878559,-97.222721,1
43.678157,-79.400733,1
44.220889,-76.517616,1
42.953934,-81.290686,1
43.401081,-80.326803,1
53.542664,-113.911142,1
42.843849,-82.450039,1
43.597916,-79.636473,1
45.513996,-73.484196,1
45.521235,-73.509601,1
,0,1
,0,1
,0,1
,0,1
53.587632,-113.443035,1
53.555762,-113.496119,1
,0,1
45.387619,-80.040122,1
45.412429,-75.689324,1
44.341336,-79.707523,1
44.355029,-79.695009,1
44.128283,-81.151588,1
46.434381,-81.090727,1
43.6415,-79.428476,1
53.344699,-113.515954,1
,0,1
45.563582,-73.338466,1
45.444623,-73.460029,1
43.885105,-79.234804,1
53.552848,-113.547568,1
45.397755,-75.732385,1
46.366018,-79.925278,1
53.546049,-113.47988,1
42.955235,-82.409187,1
,0,1
,0,1
56.321825,-120.605409,1
,0,1
49.911947,-97.002278,1
45.455436,-73.60206,1
,0,1
45.491723,-73.572722,1
45.491304,-73.572295,1
45.489364,-73.568248,1
45.52437,-73.545892,1
50.968605,-114.129152,1
45.462677,-73.584939,1
43.595231,-79.665828,1
43.582559,-79.627367,1
51.023342,-114.021796,1
53.508799,-113.438945,1
51.027279,-114.017398,1
,0,1
,0,1
53.517575,-113.531389,1
,0,1
43.707589,-79.444362,1
50.185839,-82.352328,1
51.044492,-114.059629,1
49.232017,-123.027887,1
43.891571,-78.840579,1
46.512707,-84.337116,1
,0,1
,0,1
,0,1
,0,1
51.16372,-114.127595,1
48.390045,-89.258363,1
,0,1
49.876028,-97.264661,1
,0,1
,0,1
43.016021,-81.286936,1
49.878463,-97.142977,1
44.778489,-79.959425,1
45.428949,-75.667217,1
45.486252,-73.573259,1
45.486193,-73.573205,1
45.297617,-72.676966,1
,0,1
53.543338,-113.599315,1
45.474196,-73.582127,1
45.474295,-73.585679,1
46.843321,-71.285406,1
46.021713,-71.943949,1
,0,1
43.648856,-79.375879,1
,0,1
48.05552,-66.378274,1
46.097809,-64.798927,1
43.58914,-79.643356,1
49.826542,-97.20688,1
,0,1
49.936384,-97.117922,1
49.937807,-97.224949,1
,0,1
,0,1
,0,1
56.602055,-74.331081,1
45.456539,-73.593346,1
43.812831,-79.642352,1
,0,1
45.438464,-75.647045,1
43.646403,-79.395731,1
45.057151,-64.673672,1
,0,1
45.507979,-73.572458,1
43.72258,-79.444066,1
,0,1
49.878665,-97.218392,1
46.810158,-71.219647,1
53.579093,-113.319619,1
53.518172,-113.311425,1
,0,1
53.546843,-113.477032,1
43.668614,-79.419642,1
,0,1
45.65938,-73.431943,1
46.128863,-60.222847,1
,0,1
60.023415,-70.026235,1
45.402657,-74.041968,1
45.290501,-74.036368,1
45.62888,-72.953081,1
45.63545,-72.964685,1
45.531167,-73.503852,1
45.501856,-73.515965,1
,0,1
51.031685,-114.173144,1
46.048856,-73.090345,1
45.361408,-73.740404,1
45.308229,-73.251097,1
45.248517,-74.138572,1
45.62619,-72.943357,1
45.399472,-72.722523,1
,0,1
49.20939,-123.103767,1
43.115352,-80.737502,1
49.8369,-97.113151,1
,0,1
,0,1
44.51734,-80.318238,1
45.486661,-73.578725,1
45.48722,-73.575443,1
45.48288,-73.578044,1
52.286813,-113.849987,1
45.526534,-73.593987,1
,0,1
53.707049,-115.705333,1
46.212843,-66.686403,1
45.52352,-73.574122,1
45.523736,-73.57479,1
45.524285,-73.574012,1
49.936561,-97.171012,1
,0,1
47.029004,-64.962775,1
,0,1
45.524341,-73.607172,1
45.514011,-73.568803,1
53.515696,-113.343443,1
49.911368,-97.16321,1
,0,1
45.52514,-73.590993,1
45.520307,-73.595364,1
49.890113,-97.201027,1
45.448693,-73.789661,1
,0,1
43.165536,-79.240543,1
45.433915,-75.683816,1
47.940376,-66.10933,1
,0,1
,0,1
,0,1
43.660489,-79.392299,1
53.467648,-113.489808,1
45.467242,-73.59384,1
45.463808,-73.590793,1
45.526338,-73.544474,1
45.48987,-73.568126,1
45.561788,-73.524935,1
56.665546,-111.33101,1
44.564658,-80.942807,1
51.065278,-114.062345,1
,0,1
42.866435,-80.734596,1
43.547462,-80.301847,1
,0,1
49.863159,-97.147953,1
44.824769,-79.731912,1
45.526459,-73.586308,1
45.978763,-60.856056,1
49.875609,-97.393044,1
49.917397,-97.160704,1
43.790661,-79.410958,1
,0,1
46.789658,-65.758309,1
,0,1
,0,1
45.535423,-73.576957,1
,0,1
43.60695,-79.500145,1
44.706072,-63.560593,1
45.524665,-73.594038,1
45.526347,-73.591617,1
45.562144,-73.667124,1
45.520299,-73.583729,1
50.91111,-114.069091,1
,0,1
,0,1
49.025415,-122.802811,1
43.481437,-80.410451,1
,0,1
,0,1
53.353725,-110.855539,1
50.918775,-113.950365,1
51.153202,-114.06333,1
,0,1
45.488303,-73.848015,1
51.100629,-113.966512,1
49.89182,-97.151197,1
45.574732,-62.645763,1
43.898428,-78.866373,1
,0,1
44.303527,-78.321179,1
45.351255,-75.782639,1
45.523702,-73.574695,1
43.68237,-79.668945,1
42.071805,-82.679888,1
45.522368,-73.581359,1
45.525406,-73.587282,1
49.875451,-97.303672,1
,0,1
45.534087,-73.568182,1
45.521766,-73.591527,1
43.647989,-79.380139,1
50.441712,-104.447533,1
,0,1
,0,1
48.512909,-72.228602,1
46.818612,-71.267314,1
,0,1
43.722863,-79.281944,1
,0,1
45.493667,-73.502014,1
43.517304,-79.632823,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
43.019274,-81.307862,1
,0,1
50.917114,-113.959837,1
42.988343,-81.222841,1
,0,1
43.649253,-79.381484,1
,0,1
,0,1
,0,1
43.713178,-79.643018,1
50.986244,-114.091545,1
,0,1
,0,1
,0,1
51.062027,-114.30937,1
,0,1
,0,1
45.491377,-73.800356,1
,0,1
45.579103,-73.5835,1
45.952345,-59.955517,1
49.343888,-123.039135,1
,0,1
50.735379,-56.60979,1
45.267854,-66.06679,1
51.033243,-114.035247,1
45.506769,-73.711977,1
,0,1
49.224237,-123.075402,1
,0,1
53.121963,-111.718008,1
46.49431,-81.006605,1
45.550125,-73.651048,1
49.888615,-97.158528,1
,0,1
,0,1
45.527593,-73.582816,1
45.534909,-73.566196,1
45.515788,-73.572563,1
,0,1
,0,1
,0,1
45.560815,-73.66509,1
,0,1
,0,1
,0,1
,0,1
51.018684,-114.170832,1
49.941599,-97.119486,1
45.498742,-73.73778,1
45.506312,-73.569736,1
45.575857,-62.642586,1
44.72527,-63.707878,1
45.522665,-73.570511,1
,0,1
49.878211,-97.077091,1
50.006555,-110.653627,1
49.83386,-119.471743,1
52.249198,-113.775291,1
44.646607,-63.592243,1
45.659426,-73.50863,1
45.546236,-73.644142,1
45.545387,-73.642064,1
45.546007,-73.642983,1
45.545918,-73.642995,1
45.407279,-71.920928,1
,0,1
49.267295,-123.09158,1
45.441209,-73.738343,1
45.418826,-75.698447,1
45.422043,-75.691083,1
50.002857,-110.652472,1
,0,1
48.786289,-123.700763,1
,0,1
,0,1
45.562775,-73.713683,1
,0,1
49.955102,-97.172957,1
49.930841,-97.058335,1
45.577549,-73.643811,1
45.572871,-73.658402,1
45.549961,-73.671748,1
45.572341,-73.658179,1
45.573178,-73.657847,1
43.643492,-79.39852,1
45.48647,-73.573518,1
45.485494,-73.573618,1
45.481231,-73.493329,1
51.068603,-114.086515,1
,0,1
,0,1
42.051073,-82.604138,1
,0,1
56.721593,-111.453266,1
,0,1
,0,1
49.248527,-88.489625,1
49.93116,-97.206817,1
,0,1
45.473889,-73.593844,1
45.473246,-73.594562,1
49.8973,-97.140548,1
,0,1
51.095168,-114.237347,1
49.922357,-97.080375,1
48.162446,-79.076365,1
,0,1
49.895513,-97.044095,1
51.085053,-114.139613,1
45.52058,-73.581681,1
45.518028,-73.577343,1
45.517267,-73.57573,1
55.185954,-118.783401,1
45.521437,-73.587662,1
45.519363,-73.574652,1
45.521934,-73.587209,1
45.515475,-73.573111,1
46.039075,-73.445327,1
,0,1
,0,1
,0,1
,0,1
43.76007,-79.593656,1
48.938101,-55.650687,1
,0,1
,0,1
43.652005,-79.3905,1
45.527758,-73.59185,1
,0,1
,0,1
45.368333,-75.734712,1
50.004155,-110.657091,1
46.039248,-72.017544,1
53.47493,-113.284377,1
,0,1
49.907862,-97.155946,1
45.524556,-73.582377,1
,0,1
,0,1
,0,1
49.125851,-121.83559,1
43.360886,-80.963201,1
49.940329,-97.183096,1
,0,1
45.518257,-73.580307,1
53.58776,-113.541076,1
,0,1
44.647492,-63.586911,1
45.523509,-73.574309,1
52.845294,-110.840834,1
46.597923,-70.85737,1
,0,1
44.665932,-63.959714,1
45.529004,-73.722338,1
45.472395,-75.747467,1
45.488501,-75.702587,1
45.484124,-75.652882,1
45.388052,-75.843424,1
45.425448,-75.730389,1
45.431548,-75.731251,1
45.396365,-75.822648,1
45.455328,-75.733917,1
45.525628,-75.750783,1
45.46525,-75.735211,1
45.420341,-75.760142,1
45.470049,-75.759457,1
45.484746,-75.6362,1
45.612694,-75.431902,1
45.452414,-75.729756,1
45.481335,-75.637386,1
49.28018,-122.968323,1
49.268292,-123.104417,1
50.247072,-119.253467,1
44.599407,-75.681097,1
44.974193,-75.242839,1
43.625383,-79.496279,1
44.371904,-79.702989,1
,0,1
45.507204,-73.558707,1
46.083947,-67.203325,1
49.26501,-123.11583,1
43.762668,-79.411347,1
,0,1
49.039186,-122.347871,1
53.540891,-113.522178,1
53.552218,-113.278415,1
54.154663,-113.856206,1
45.575451,-73.647458,1
,0,1
45.115688,-67.020717,1
45.553734,-73.651268,1
49.941286,-97.1582,1
,0,1
49.889926,-97.264132,1
45.363814,-63.276247,1
,0,1
,0,1
48.439335,-68.525811,1
45.573451,-73.63743,1
45.550754,-73.670662,1
,0,1
45.540687,-73.696298,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
43.131122,-80.755281,1
,0,1
,0,1
44.837273,-63.682455,1
45.822646,-77.121374,1
49.825462,-97.170499,1
44.650098,-63.580677,1
,0,1
50.581462,-113.872754,1
45.531487,-73.57123,1
,0,1
52.28273,-113.817276,1
45.480314,-75.509884,1
,0,1
,0,1
50.064731,-110.659981,1
,0,1
45.472746,-76.685538,1
53.486049,-113.515994,1
49.911029,-97.002283,1
45.575113,-73.536765,1
44.708904,-63.595213,1
,0,1
44.730719,-63.661598,1
49.889718,-97.145401,1
,0,1
49.848449,-99.957068,1
44.524254,-64.311941,1
51.10219,-114.040794,1
52.435874,-111.783115,1
49.931739,-97.098258,1
45.76605,-66.90605,1
45.640913,-73.496378,1
43.826304,-79.221658,1
49.748239,-95.218724,1
45.069691,-64.443859,1
45.062615,-64.462751,1
45.604951,-73.558789,1
,0,1
45.362045,-63.280093,1
53.594526,-113.520688,1
45.315659,-73.857985,1
,0,1
42.309135,-82.905401,1
,0,1
,0,1
,0,1
53.919305,-122.759828,1
,0,1
,0,1
51.017643,-114.162064,1
48.417696,-123.502504,1
49.851348,-97.18014,1
47.159722,-62.735438,1
,0,1
,0,1
49.068579,-122.49775,1
,0,1
,0,1
45.134872,-74.042532,1
,0,1
44.883755,-66.917951,1
,0,1
,0,1
,0,1
46.027485,-73.425473,1
43.563004,-79.58299,1
,0,1
45.57732,-73.802474,1
,0,1
,0,1
,0,1
49.845166,-124.523371,1
53.538584,-113.622514,1
,0,1
53.528857,-113.522107,1
44.081986,-79.426176,1
43.751408,-79.446234,1
45.354673,-73.729243,1
,0,1
51.010367,-114.079177,1
55.178249,-118.800251,1
,0,1
,0,1
,0,1
45.556122,-73.58421,1
,0,1
45.522874,-73.58385,1
45.522724,-73.583523,1
,0,1
45.521837,-73.582921,1
45.520641,-73.584461,1
45.524958,-73.593341,1
45.525346,-73.596445,1
45.524257,-73.596674,1
49.903029,-97.08271,1
,0,1
47.539302,-52.74861,1
45.600634,-73.5213,1
48.406136,-89.241134,1
45.469703,-73.450106,1
51.116979,-114.034966,1
45.525227,-73.58986,1
45.524836,-73.590346,1
45.520716,-73.595039,1
,0,1
,0,1
,0,1
45.527169,-73.711805,1
,0,1
45.533109,-73.605903,1
,0,1
,0,1
45.531725,-73.727942,1
45.531725,-73.727941,1
49.903559,-97.025208,1
49.927894,-97.224265,1
45.555926,-73.646766,1
45.53547,-73.660309,1
45.556273,-73.645578,1
45.557521,-73.64689,1
45.477361,-73.602886,1
45.543544,-73.664791,1
45.556797,-73.655644,1
45.54395,-73.66319,1
,0,1
42.250248,-82.997855,1
56.242493,-117.311825,1
51.140682,-100.061522,1
45.512197,-73.560171,1
,0,1
,0,1
,0,1
45.540545,-73.620004,1
,0,1
48.659531,-72.440217,1
53.537401,-113.501101,1
45.614274,-73.547198,1
45.094184,-64.526753,1
42.309768,-83.012622,1
45.548117,-73.563133,1
45.547266,-73.560312,1
45.547406,-73.5694,1
45.549154,-73.563164,1
45.548304,-73.568103,1
45.467622,-73.648345,1
45.536969,-73.599366,1
44.059132,-64.749172,1
46.52651,-67.620727,1
,0,1
,0,1
,0,1
45.545478,-73.604007,1
45.544162,-73.601128,1
,0,1
44.900026,-76.017761,1
45.541966,-73.668886,1
45.552843,-73.66303,1
,0,1
53.510318,-113.438324,1
,0,1
45.537252,-73.70082,1
49.946231,-97.036994,1
51.097008,-115.357607,1
49.898238,-97.1491,1
,0,1
45.62254,-61.99057,1
45.549497,-73.555766,1
45.557724,-73.633472,1
45.557278,-73.635089,1
49.247837,-123.000412,1
,0,1
,0,1
47.354695,-68.202197,1
,0,1
,0,1
45.643404,-73.57357,1
,0,1
45.572186,-73.524067,1
44.376106,-64.522074,1
43.508621,-79.68322,1
,0,1
43.712371,-79.313751,1
45.67029,-73.490106,1
46.21499,-59.980156,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
,0,1
53.598602,-113.560018,1
,0,1
45.535042,-73.597176,1
46.12565,-60.196183,1
45.835384,-64.190678,1
46.107808,-64.80333,1
46.098491,-64.760361,1
46.087169,-64.784324,1
46.094633,-64.786384,1
46.088116,-64.773816,1
45.542286,-73.60021,1
45.540392,-73.598129,1
,0,1
,0,1
45.469703,-73.450106,1
,0,1
,0,1
43.672249,-79.283021,1
47.733679,-53.206285,1
,0,1
44.645742,-63.589438,1
,0,1
49.809952,-97.099955,1
,0,1
53.538701,-113.50335,1
,0,1
53.611899,-113.553904,1
43.704662,-79.457474,1
53.545304,-113.298893,1
45.668917,-73.490123,1
49.344331,-119.305241,1
45.613735,-73.549319,1
45.63776,-73.587378,1
,0,1
48.952943,-55.66551,1
,0,1
45.49828,-73.811698,1
,0,1
,0,1
,0,1
,0,1
46.809316,-71.216467,1
46.16346,-60.182403,1
43.418216,-80.475261,1
43.396224,-80.276081,1
45.549966,-73.610926,1
51.17409,-115.57904,1
45.549724,-73.557929,1
51.017819,-114.062974,1
53.533348,-113.635373,1
53.590245,-113.344486,1
43.886382,-66.12742,1
45.525341,-73.518974,1
45.539358,-73.50851,1
45.503824,-73.565754,1
45.520479,-73.518528,1
45.503257,-73.427905,1
,0,1
45.615624,-61.985887,1
45.619325,-61.977122,1
45.564003,-73.595446,1
,0,1
45.545402,-73.63923,1
45.545908,-73.639254,1
45.645884,-73.583164,1
,0,1
,0,1
45.665044,-73.504837,1
45.664601,-73.505014,1
45.575421,-73.521323,1
,0,1
47.658453,-52.748219,1
49.220031,-122.612154,1
,0,1
43.844114,-66.101468,1
,0,1
45.638236,-73.599753,1
45.637761,-73.600678,1
45.637689,-73.600782,1
45.637394,-73.601408,1
45.637376,-73.601443,1
45.637349,-73.600732,1
45.638037,-73.600551,1
45.638423,-73.600075,1
45.63775,-73.601325,1
45.63765,-73.600002,1
,0,1
,0,1
49.885902,-97.255103,1
43.745772,-79.358057,1
49.559788,-96.665087,1
49.605965,-97.047944,1
,0,1
45.589827,-75.411387,1
45.612039,-73.545859,1
,0,1
,0,1
,0,1
45.370808,-75.772704,1
,0,1
,0,1
45.948853,-67.352469,1
53.532819,-113.42711,1
45.531136,-73.605085,1
55.175007,-118.778817,1
,0,1
45.062301,-64.58249,1
45.536914,-73.608492,1
45.534565,-73.604629,1
45.534368,-73.604806,1
47.51339,-53.659099,1
45.556859,-62.666255,1
,0,1
45.565638,-73.579843,1
46.073144,-67.072762,1
45.542031,-73.577249,1
45.528136,-73.623398,1
45.545551,-73.638146,1
45.545945,-73.637999,1
45.545273,-73.636073,1
43.507863,-80.238515,1
46.535788,-84.367606,1
43.3475,-79.778814,1
49.890825,-97.1949,1
,0,1
,0,1
,0,1
50.070323,-110.786396,1
45.569425,-73.629045,1
44.107277,-79.490941,1
45.614216,-73.832918,1
,0,1
,0,1
45.603915,-73.558915,1
52.778178,-108.29418,1
49.13205,-122.897451,1
45.323306,-72.646423,1
,0,1
45.549633,-73.562985,1
45.549026,-73.563341,1
,0,1
45.554734,-73.564393,1
45.571686,-73.568781,1
44.969634,-64.929427,1
45.622447,-72.937647,1
53.50711,-113.482849,1
45.551456,-73.607848,1
43.998425,-78.364652,1
45.558662,-73.575914,1
45.559837,-73.57758,1
45.559736,-73.57767,1
45.559732,-73.577674,1
45.581605,-73.578137,1
45.583461,-73.575558,1
45.559544,-73.580697,1
45.558732,-73.57844,1
45.537931,-73.560189,1
46.145576,-60.152411,1
46.143654,-60.19332,1
45.565211,-73.57155,1
45.558341,-73.576157,1
45.38795,-75.658656,1
50.26813,-96.718157,1
45.557814,-73.569228,1
45.559262,-73.571668,1
45.558483,-73.571524,1
45.563171,-73.578054,1
45.550165,-73.577313,1
45.526858,-73.620173,1
45.528409,-73.618734,1
45.542314,-73.620618,1
45.427301,-75.680284,1
46.066991,-64.796549,1
55.744353,-97.854529,1
49.722165,-112.806862,1
45.572218,-73.638426,1
44.654388,-63.587372,1
,0,1
45.549356,-73.577667,1
53.47493,-113.284377,1
45.577504,-73.310561,1
45.556946,-73.584484,1
45.533443,-73.605705,1
46.144858,-60.167439,1
45.324468,-65.939501,1
49.835977,-99.971184,1
53.541897,-113.575978,1
45.567576,-73.613171,1
49.83055,-99.961817,1
45.570299,-73.637058,1
45.576786,-73.609171,1
45.576662,-73.607729,1
45.576434,-73.607549,1
45.575859,-73.607129,1
45.575832,-73.60668,1
45.576921,-73.608628,1
45.576683,-73.608863,1
,0,1
46.764193,-71.28977,1
,0,1
45.54685,-73.445532,1
43.8026,-79.390932,1
44.248039,-66.106916,1
47.977944,-66.355908,1
,0,1
,0,1
45.668714,-73.772216,1
51.209726,-114.30218,1
45.543361,-73.62748,1
45.493394,-73.666337,1
45.543048,-73.628745,1
45.543189,-73.628684,1
47.580561,-52.725556,1
45.564684,-73.598704,1
45.551066,-73.608712,1
49.892619,-97.31019,1
49.904342,-97.082423,1
49.844376,-99.951311,1
45.549026,-73.616686,1
45.548811,-73.617919,1
46.5591,-71.439743,1
46.464106,-71.042894,1
46.88817,-70.814438,1
,0,1
45.506319,-73.841388,1
48.394782,-89.237869,1
51.287412,-114.029899,1
,0,1
45.572628,-73.6367,1
45.572015,-73.638424,1
,0,1
,0,1
45.552711,-73.621549,1
45.553656,-73.622973,1
,0,1
45.522265,-73.549013,1
45.582799,-73.627282,1
45.356449,-63.302462,1
43.645857,-79.398711,1
49.152208,-122.902445,1
46.14158,-60.169566,1
45.536579,-73.598912,1
45.553368,-73.585885,1
,0,1
,0,1
45.559043,-73.571752,1
45.55888,-73.571861,1
45.532024,-73.600669,1
45.531837,-73.600257,1
45.530529,-73.595968,1
45.531801,-73.597906,1
45.537944,-73.631799,1
53.470566,-113.584788,1
43.716261,-79.575196,1
